SentenceID;Sentences ;Label 
756;"il regolamento ( ue ) 2017/625 del 15 marzo 2017 relativo ai controlli ufficiali e alle altre attività ufficiali effettuati per garantire l’ applicazione della legislazione sugli alimenti e sui mangimi, delle norme sulla salute e sul benessere degli animali, sulla sanità delle piante nonché sui prodotti fitosanitari, recante modifica dei regolamenti ( ce ) n. 999/ 2001, ( ce ) n. 396/2005, ( ce ) n. 1069/2009, ( ce ) n. 1107/2009, ( ue ) n. 1151/2012, ( ue ) n. 652/2014, ( ue ) 2016/429 e ( ue ) 2016/2031 del parlamento europeo e del consiglio, dei regolamenti ( ce ) n. 1/ 2005 e ( ce ) n. 1099/2009 del consiglio e delle direttive 98/58 / ce, 1999/74 / ce, 2007/43 / ce, 2008/119/ ce e 2008/120 / ce del consiglio, e che abroga i regolamenti ( ce ) n. 854/2004 e ( ce ) n. 882/2004 del parlamento europeo e del consiglio, le direttive 89/608 / cee, 89/662 / cee, 90/425 / cee, 91/496 / cee, 96/23 / ce, 96/93 / ce e 97/78 / ce del consiglio e la decisione 92/438 / cee del consiglio ( regolamento sui controlli ufficiali );";1
757;"il regolamento ( ue ) n. 2017/625 del parlamento europeo e del consiglio del 15 marzo 2017 relativo ai controlli ufficiali e alle altre attività ufficiali effettuati per garantire l’ applicazione della legislazione sugli alimenti e sui mangimi, delle norme sulla salute e sul benessere degli animali, sulla sanità delle piante nonché sui prodotti fitosanitari, recante modifica dei regolamenti ( ce ) n. 999/ 2001, ( ce ) n. 396/2005, ( ce ) n. 1069/2009, ( ce ) n. 1107/2009, ( ue ) n. 1151/2012, ( ue ) n. 652/2014, ( ue ) 2016/429 e ( ue ) 2016/2031 del parlamento europeo e del consiglio, dei regolamenti ( ce ) n. 1/ 2005 e ( ce ) n. 1099/2009 del consiglio e delle direttive 98/58 / ce, 1999/74 / ce, 2007/43 / ce, 2008/119/ ce e 2008/120 / ce del consiglio, e che abroga i regolamenti ( ce ) n. 854/2004 e ( ce ) n. 882/2004 del parlamento europeo e del consiglio, le direttive 89/608 / cee, 89/662 / cee, 90/425 / cee, 91/496 / cee, 96/23 / ce, 96/93/ ce e 97/78 / ce del consiglio e la decisione 92/438 / cee del consiglio ( regolamento sui controlli ufficiali );";1
;;
;;
;;
761;in ottemperanza alle disposizioni di cui al capo vi del reg. ( ce ) n. 882/2004 del parlamento europeo e del consiglio del 29 aprile 2004 « relativo ai controlli ufficiali intesi a verificare la conformità alla normativa in materia di mangimi e di alimenti e alle norme sulla salute e sul benessere degli animali » e in conformità agli adempimenti previsti dal combinato disposto di cui all ’ art. 8 del d.lgs. n. 194/2008 e al d.m. 24 gennaio 2011 « modalità tecniche per il versamento delle tariffe e la rendicontazione delle somme riscosse ai sensi del decreto legislativo 19 novembre2008, n.194 », si pubblicano i dati relativi alle tariffe fatturate dalle agenzie di tutela della salute della regione lombardia nel corso dell’ esercizio finanziario 2018.;1
762;in questa prospettiva occorre rendere riconoscibili i prodotti agroalimentari e fornire informazioni ed assicurazioni circa la loro qualità effettiva con particolare riguardo sia alle norme cogenti in materia di sicurezza alimentare che alle comuni prassi operative;1
;;
;;
765;indirizzi per l’ appropriatezza e sicurezza del percorso nascita fisiologico a gestione ostetrica » che, tra l’ altro, ha approvato il documento tecnico « linee di indirizzo del percorso nascita fisiologico », dando mandato alla direzione generale welfare di:;1
766;indirizzi per l’ appropriatezza e sicurezza del percorso nascita fisiologico a gestione ostetrica », parte integrante del presente provvedimento l’ allegato b « agenda del percorso nascita », ed i relativi sub - allegati:;1
767;"indirizzi per l’ appropriatezza e sicurezza del percorso nascita fisiologico a gestione ostetrica », parte integrante del presente provvedimento;";1
;;
;;
770;"integrazione dei modelli organizzativi sanitario e sociosanitario » 31 ottobre 2014, n. 2569, « revisione del sistema di esercizio e accreditamento delle unità di offerta sociosanitarie e linee operative per le attività di vigilanza e controllo » come modificata con d.g.r. 29 dicembre 2015, n. 4702, « determinazioni in ordine alla gestione del servizio socio sanitario regionale per l’ esercizio 2016 »;";1
;;
772;irccs istituto auxologico italiano università dell’ insubria di varese fondazione ircss istituto nazionale dei tumori università vita e salute san raffaele 2. di aggiornare il vigente albo regionale inserendovi le università e gli irccs di cui al punto 1 come da allegato a parte integrante del presente provvedimento;1
;;
;;
;;
;;
777;l’ allegato a « indirizzi operativi per l’ attuazione della d.g.r. n. xi/268 del 28 giugno 2018 « rete regionale per l’ assistenza materno - neonatale:;1
778;l’ allegato a « indirizzi operativi per l’ attuazione della dgr n. xi/268 del 28 giugno 2018 « rete regionale per l’ assistenza materno - neonatale:;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
790;"l’ intesa stato regioni 212 / csr del 10 novembre 2016 « linee guida per il controllo ufficiale ai sensi dei regolamenti ( ce ) 882/2004 e 854/2004 », recepita con d.g.r. n. x/7502 del 11 dicembre 2017;";1
;;
;;
;;
;;
;;
;;
;;
798;"la circolare n. 2 del 4 febbraio 2019 recante « linee guida per la predisposizione, da parte di ciascuna ats, del piano integrato aziendale della prevenzione veterinaria ( piapv 2019 ) », che prevede l’ attuazione degli obiettivi 36, 38, 39, 50, 51, 54 e 56 correlati con la prevenzione del rischio chimico negli alimenti;";1
799;"la circolare n. 4 / san del 28 marzo 2011 - « registrazione e riconoscimento per le imprese del settore dei sottoprodotti di origine animale », ai sensi del reg. ( ce ) n. 1069/2009, recante la modulistica per la presentazione delle domande. la circolare n. 7 del 3 giugno 2019 linee di indirizzo per l’ attuazione delle misure di dematerializzazione previste dalla d.g.r. n. 6077/2016;";1
;;
;;
;;
;;
;;
;;
;;
;;
808;"la d.c.r. n. xi/522 del 28 maggio 2019, con la quale è stato promulgato il piano regionale integrato della sanità pubblica veterinaria ( prispv 2019 - 2023 ), che contempla, tra gli obbiettivi strategici di livello regionale, la tutela della salute animale del patrimonio zootecnico regionale;";1
;;
810;"la d.g.r. 17 gennaio 2018, n. x/7780 che ha demandato al dirigente competente l’ adozione dei successivi provvedimenti attuativi di quanto previsto nell’ accordo compresa l’ adozione dell’ avviso pubblico per la selezione dei progetti di residenze artistiche sulla base del modello concordato, dei principi, delle finalità, e delle linee guida allegate allo schema dell’ accordo di programma interregionale dove sono stati individuati i requisiti di ammissibilità e i criteri di valutazione;";1
;;
;;
;;
814;"la d.g.r. 491 n. del 2 agosto 2018 « determinazioni in ordine alla gestione del servizio sociosanitario per l’ esercizio 2018 secondo provvedimento 2018 » e in particolare, l’ allegato « disciplina delle collaborazioni di enti esterni con regione lombardia nell’ ambito dell’ attività di programmazione, gestione e controllo e valutazione dell’ assistenza sanitaria previste dall’ art. 85, comma 1, lettera b ) del d.lgs. 196/2003 e del conseguente accesso ai dati del datawarehouse regionale »;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
824;"la d.g.r. xi/2672 del 16 dicembre 2019 « determinazioni in ordine alla gestione del servizio sociosanitario per l’ esercizio 2020 », che ha tra gli obiettivi in materia di sicurezza degli alimenti non di origine animale e tutela del consumatore la predisposizione di un documento di indirizzi regionali sulla gestione delle non conformità a seguito di controllo ufficiale;";1
;;
;;
;;
828;"la deliberazione n. x/6299 del 6 marzo 2017, recante « aggiornamento del documento < manuale operativo delle autorità competenti locali > relativo ai controlli ufficiali in materia di sicurezza alimentare, di cui al regolamento ( ce ) n. 882/2004 », che disciplina l’ organizzazione e l’ attuazione dei controlli ufficiali in regione lombardia;";1
829;"la deliberazione n. xi/996 del 11 dicembre 2018 recante « ulteriori determinazioni in ordine allo sviluppo della strategia regionale per il contrasto all’ antimicrobicoresistenza ( amr ) nel settore veterinario ( di concerto con l’ assessore agricoltura, alimentazione e sistemi verdi fabio rolfi ) » con la quale sono state approvate le « linee di indirizzo per il corretto uso degli antimicrobici in medicina veterinaria »;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
842;"la legge 11 agosto 2014, n. 116 « conversione in legge, con modificazioni, del decreto - legge 24 giugno 2014, n. 91, recante disposizioni urgenti per il settore agricolo, la tutela ambientale e l’ efficientamento energetico dell’ edilizia scolastica e universitaria, il rilancio e lo sviluppo delle imprese, il contenimento dei costi gravanti sulle tariffe elettriche, nonché per la definizione immediata di adempimenti derivanti dalla normativa europea »;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
852;"la procedura inerente il prelievo dei campioni di tessuto nervoso, per la sorveglianza delle encefalopatie spongiformi trasmissibili ( est ) in bovini, bufalini, ovini e caprini, di cui all’ allegato a, parte integrante e sostanziale del presente atto;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
875;mappatura del territorio in base alla presenza stabile e numerica del cinghiale in rapporto anche agli insedianti suinicoli;1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
891;monitorare i risultati delle misure di prevenzione dell’ antimicrobicoresistenza attraverso lo scambio di informazioni tra le autorità sanitarie e i portatori di interesse;1
;;
;;
;;
;;
;;
897;n. progetto 1357730 richiedente denominazione progetto comune di lozio progetto di valorizzazione della corna struda - inedito esempio di arte rupestre tra neolitico e calcolitico motivo di inammissibilità mancanza del requisito “ presentazione dell’ autorizzazione della soprintendenza competente o della richiesta di autorizzazione inoltrata alla medesima ” ( ai sensi del punto c.1 del bando ) bollettino ufficiale 21 serie ordinaria n. 38 - lunedì 16 settembre 2019 richieste ammissibili e finanziabili le 7 richieste ammesse a valutazione sono risultate tutte finanziabili.;1
;;
;;
;;
;;
902;nell’ allegato a la rendicontazione delle tariffe riscosse dai dvsaoa ( dipartimenti veterinari e sicurezza degli alimenti di origine animale ) nell’ esercizio del controllo ufficiale attuato ai sensi del reg. ( ce ) n. 882/2004 nell’ allegato b la rendicontazione delle tariffe riscosse dai dips ( dipartimenti di igiene e prevenzione sanitaria ) nell’ esercizio del controllo ufficiale attuato ai sensi del reg. ( ce ) n. 882/2004 il dirigente della u.o. veterinaria piero frazzi il dirigente della u.o. prevenzione maria gramegna bollettino ufficiale;1
903;nell’ ambito della direzione generale autonomia e cultura è stato istituito il nucleo di valutazione che ha svolto l’ istruttoria dell’ iniziativa - d.d.s. n. 9197 del 25 giugno 2019, “ costituzione del nucleo di valutazione per i progetti presentati ai sensi del d.d.s. 17 aprile 2019 n. 5598 approvazione dell’ invito alla presentazione di progetti di miglioramento di sedi, strutture e attrezzature di istituti e luoghi della cultura e siti unesco - l.r. 25/2016 anni 2019 e 2020 e del d.d.s. 17 aprile 2019 n. 5599 approvazione dell’ invito alla presentazione di progetti di valorizzazione e promozione di istituti e luoghi della cultura, siti unesco, itinerari culturali e di catalogazione del patrimonio culturale - l.r. 25/2016 anno 2019 ”.;1
904;"nell’ elenco delle prove del laboratorio synlab ambiente srl, di cui all’ allegato b che costituisce parte integrante del presente atto;";1
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
923;"precisato che, con riferimento ai volumi di attività di biologia molecolare di cui all’ allegato alla d.g.r. n. xi/772/2018, non sono tenuti al raggiungimento dei 600 casi / anno, le strutture che 26 bollettino ufficiale serie ordinaria n. 7 - venerdì 15 febbraio 2019 eseguono esclusivamente la valutazione del linfonodo sentinella per il carcinoma mammario con la metodica osna ( one step nucleic acid amplification ) e le strutture che eseguono esclusivamente, con metodiche one - step a ciclo chiuso, la valutazione della mutazione egf-r nei casi di adenocarcinoma del polmone, in funzione della necessità di rapidità di risposta ai fini dall’ inizio della terapia specifica, che secondo le linee guida, deve essere impostata entro 5 giorni dalla diagnosi;";1
;;
;;
;;
927;"preso atto altresì che il ministero della salute, alla luce della situazione epidemiologica sfavorevole relativa alla peste suina africana in taluni paesi dell’ unione europea, per contrastare la diffusione della malattia ha disposto il rafforzamento dei controlli negli scambi intra-ue ( nota prot. n. 0017220 - 12 luglio 2018-dgsafmds-p;";1
;;
;;
930;preso atto che il ministero della salute per la prevenzione della peste suina africana ( psa ) ha predisposto le seguenti linee di intervento:;1
