SentenceID;Sentences ;Label 
1615;"6. di dare atto che la riscontrata difformità e/o incongruenza delle voci di spesa rendicontate, rispetto agli obiettivi indicati negli interventi da porre in essere, nonché dei principi legati alla buona gestione della spesa, comporterà, da parte del beneficiario, l’ immediata restituzione delle relative quote alla regione;";0
1616;"6. di dare atto che le spese sostenute per la realizzazione di un piano di indagini preliminari e caratterizzazione, sono assistite da privilegio speciale immobiliare sulle aree medesime, ai sensi e per gli effetti dell’ art. 2748, secondo comma, del codice civile;";0
1617;"6. di dare atto che l’ intervento oggetto del presente provvedimento non comporta alcuna modifica dell’ importo della garanzia finanziaria di cui ai disposti dell’ art. 242, comma 7 del d.lgs. 152/2006, così come disposto dal decreto 5129/2004;";0
1618;6. di disporre che il comune di nova milanese regolarizzi e trasmetta all’ ente concedente ogni documento utile per la dovuta e corretta gestione amministrativa e contabile;0
1619;6. di disporre che l’ azienda provveda al versamento dell’ imposta di bollo per l’ emissione del presente atto;0
1620;"6. di disporre la pubblicazione dell’ atto sul burl e, comprensivo di allegato tecnico e tavola, sul portale di direzione;";0
1621;6. di disporre la pubblicazione del presente atto sul bollettino ufficiale delle regione lombardia nonché sul sito istituzionale di regione lombardia;0
1622;6. di disporre la pubblicazione del presente atto sul burl e sul portale di direzione;0
1623;"6. di disporre la pubblicazione del presente decreto, per la sola parte dispositiva, sul burl e, comprensivo di allegato tecnico, sul portale di direzione;";0
1624;"6. di disporre la pubblicazione del presente decreto sul burl e, comprensivo di allegato tecnico, sul portale web di direzione;";0
1625;"6. di disporre la pubblicazione del presente provvedimento, comprensivo degli allegati 1,2,3,4, parti integranti e sostanziali, sul bollettino ufficiale della regione lombardia e sul sito www. unioncamerelombardia.it;";0
1626;6. di disporre la pubblicazione del presente provvedimento sul bollettino ufficiale della regione lombardia;0
1627;6. di disporre l’ inserimento delle informazioni relative al corso in oggetto nel sistema informatico enteca ( elenco nazionale dei tecnici competenti in acustica ), accessibile nel sito web del ministero dell’ ambiente e della tutela del territorio e del mare, di cui all’ articolo 21, comma 2, del d.lgs. 42/2017.;0
1628;6. di disporre l’ inserimento delle informazioni relative al corso nell’ apposito elenco pubblicato sul portale di regione lombardia.;0
1629;"6. di fare salve le procedure in capo al comune di san martino dall’ argine per quanto concerne le spese sostenute per la messa in sicurezza, la bonifica ed il ripristino ambientale delle aree inquinate, per quanto assistite da privilegio speciale immobiliare sulle aree medesime, ai sensi e per gli effetti dell’ art. 2748, secondo comma, del codice civile;";0
1630;6. di far salve le ulteriori disposizioni finali di cui al punto d del bando di cui in premessa;0
1631;"6. di provvedere alla pubblicazione sul b.u.r.l. della sola parte dispositiva, e alla pubblicazione integrale del decreto e della relazione istruttoria, parte integrante e sostanziale, sul sito web regionale www.cartografia.regione.lombardia.it/silvia/;";1
1632;"6. di provvedere a pubblicare sul bollettino ufficiale della regione lombardia, il presente provvedimento e sul portale istituzionale di regione lombardia www.regione.lombardia.it sezione bandi;";0
1633;6. di pubblicare il presente provvedimento e i relativi allegati sul bollettino ufficiale della regione lombardia e sul sito istituzionale di regione lombardia.;0
1634;6. di trasmettere il presente provvedimento a:;0
1635;61 bollettino ufficiale serie ordinaria n. 29 lunedì 16 luglio 2018 d.g. ambiente e clima d.d.u.o.;0
1636;651/2014 per l’ attivazione della misura di aiuto;0
1637;68 bollettino ufficiale serie ordinaria n. 21 lunedì 18 maggio 2020 d.g. ambiente e clima d.d.s.;0
1638;68 bollettino ufficiale serie ordinaria n. 51 mercoledì 18 dicembre 2019 d.d.s.;0
1639;"6 aprile 2020 n. 4228 bando rinnova autovetture, approvazione degli esiti istruttori del secondo lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate successivamente alla concessione del contributo il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1640;"6 aprile 2020 n. 4232 bando rinnova autovetture, approvazione degli esiti istruttori del quarto lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate successivamente alla concessione del contributo il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1641;"6 aprile 2020 n. 4234 bando rinnova autovetture, approvazione degli esiti istruttori del sesto lotto delle rendicontazioni relative all’ acquisto di auto elettriche pure presentate successivamente alla concessione del contributo il dirigente della struttura aria vista la legge regionale 11 dicembre 2006, n. 24  norme per la prevenzione e la riduzione delle emissioni in atmosfera a tutela della salute e dell’ ambiente » ed in particolare gli artt. 13 e 14 c. 3 che stabiliscono, rispettivamente, che regione lombardia può stabilire misure di limitazione alla circolazione e all’ utilizzo dei veicoli finalizzate alla riduzione dell’ accumulo degli inquinanti in atmosfera e individuare forme incentivanti a sostegno di determinate tipologie di veicoli, di impianti, di combustibili a basso impatto ambientale e di altri dispositivi per la riduzione delle emissioni in atmosfera;";1
1642;7.;0
1643;7. di attestare che contestualmente alla data di adozione del presente atto si provvede alla pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013.;0
1644;7. di attestare che contestualmente alla data di adozione del presente atto si provvede alla pubblicazione di cui agli artt. 26 e 27 del d.lgs. 33/2013. il dirigente chiara bossi bollettino ufficiale;0
1645;7. di attestare che il presente atto non è soggetto agli obblighi di pubblicazione di cui agli artt. 26 e 27 del d.lgs 33/2013;0
1646;7. di attestare che la pubblicazione ai sensi degli artt. 26 e 27 del d.lgs. 33/2013 è avvenuta in sede di adozione del decreto n° 17123 del 22 novembre 2018;0
1647;7. di attestare che la pubblicazione ai sensi degli artt. 26 e 27 del d.lgs. 33/2013 è avvenuta in sede di adozione del presente decreto;0
1648;"7. di comunicare che la documentazione relativa al procedimento di competenza di regione lombardia, è depositata presso la struttura bonifiche, ed accessibile da parte di chiunque vi abbia interesse, con le modalità ed i limiti stabiliti dalle vigenti norme in materia di accesso ai documenti amministrativi;";0
1649;"7. di comunicare il presente provvedimento al comune di redavalle e di trasmetterne copia alla provincia di pavia, e all’ a.r.p.a. della provincia di pavia;";0
1650;7. di dare atto altresì, ai sensi dell’ art. 3, legge 7 agosto 1990, n. 241, che contro il presente provvedimento, potrà essere presentato ricorso giurisdizionale al tribunale amministrativo regionale, entro 60 ( sessanta ) giorni dalla data di comunicazione dello stesso, ovvero ricorso straordinario al presidente della repubblica entro 120 ( centoventi ) giorni dalla predetta data.;0
1651;7. di dare atto altresì che la società eni s.p.a. divisione refining & marketing ha provveduto ad assolvere l’ imposta di bollo ai sensi del d.p.r. 642/1972 e s.m.i.;0
1652;"7. di dare atto che, ai sensi dell’ art. 3, comma 4, legge 241/90, avverso il presente provvedimento è diritto degli interessati esperire ricorso dinanzi al tribunale ordinario entro 30 giorni dalla data di pubblicazione del presente provvedimento sul burl;";0
1653;"7. di dare atto che le spese sostenute per la realizzazione dell’ adeguamento della caratterizzazione ex d.m. 471/99 alla parte 4 del d.lgs 152/06 sono assistite da privilegio speciale immobiliare sulle aree medesime, ai sensi e per gli effetti dell’ art. 2748, secondo comma, del codice civile;";0
1654;"7. di disporre che il comune di redavalle proceda, in danno dei soggetti obbligati, al recupero delle somme concesse così come stabilito nell’ allegato a alla d.g.r. 6704/17;";0
1655;"7. di disporre che il comune di vizzolo pedrabissi proceda, in danno dei soggetti obbligati, al recupero delle somme concesse così come stabilito nell’ allegato a alla d.g.r. 6704/17;";0
1656;"7. di disporre che il presente atto sia comunicato via posta elettronica certificata alla ditta, al comune di milano, alla città metropolitana di milano, ad arpa dipartimento di milano, al parco agricolo sud milano, alla soprintendenza archeologica belle arti e paesaggio;";0
1657;7. di disporre la messa a disposizione del pubblico della presente autorizzazione integrata ambientale presso la struttura  autorizzazioni ambientali » della u.o.;0
1658;7. di disporre la pubblicazione del presente atto sul bollettino ufficiale delle regione lombardia nonché l’ aggiornamento sul sito regionale dedicato;0
1659;"7. di disporre la pubblicazione del presente provvedimento, comprensivo degli allegati parti integranti e sostanziali, sul bollettino ufficiale della regione lombardia;";0
1660;"7. di pubblicare il presente atto sul bollettino ufficiale della regione lombardia, nonché sul sito della trasparenza di regione lombardia, ai sensi degli artt. 26 e 27 del d.lgs. n. 33/13;";0
1661;"7. di pubblicare il presente provvedimento sul bollettino ufficiale della regione lombardia, ad esclusione delle valutazioni tecniche di provincia di monza brianza 21 giugno 2018, prot. n. 25075, di arpa dipartimento di milano e monza brianza del 8 giugno 2018, prot. n. 89911 e di ats brianza del 28 giugno 2018, prot. n. 51347;";1
1662;"7. di rendere noto che avverso il presente decreto è proponibile ricorso giurisdizionale presso il t.a.r. della lombardia, secondo le modalità di cui al d.lgs. 2 luglio 2010, n. 104, entro 60 giorni dalla data di pubblicazione sul b.u.r.l. della parte dispositiva del presente atto;";0
1663;7. di rendere noto che contro il presente decreto è proponibile ricorso giurisdizionale presso il tribunale superiore delle acque pubbliche secondo le modalità di cui al d.lgs. 2 luglio 2010, n. 104, o il ricorso straordinario al capo dello stato, rispettivamente entro 60 e 120 giorni dalla data di pubblicazione sul burl.;0
1664;"7. di trasmettere il presente provvedimento al delegato del commissario governativo, alla holcim ( italia ) s.p.a., al parco valle del lambro, al comune di costa masnaga, e all’ agenzia del demanio lombardia per gli adempimenti conseguenti;";0
1665;76 bollettino ufficiale serie ordinaria n. 21 giovedì 23 maggio 2019 d.g. ambiente e clima d.d.s.;0
1666;78 bollettino ufficiale serie ordinaria n. 26 venerdì 28 giugno 2019 d.g. ambiente e clima d.d.s.;0
1667;78 serie ordinaria n. 21 giovedì 23 maggio 2019 5. di autorizzare gli interventi previsti nel documento progettuale di cui sopra;0
